#a_id,w_id,product title,amazon_price,walmart_price,brand,hard disk size,operating system,processor (cpu) manufacturer,processor count,processor speed,ram size,screen size
a212,w3541,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,643.99,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w3555,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,780.59,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w3585,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,499.99,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w3626,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,614.99,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w3669,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,552.21,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w3673,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,552.21,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w3806,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,614.99,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w3862,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,599.0,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w3867,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,614.99,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w3968,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,499.99,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w4090,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,566.0,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w4107,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,599.95,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w4112,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,609.97,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a212,w4124,Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5 128 GB SSD Integrated Intel HD Graphics 6000 Mac OS),824.49,659.99,Apple,128.0,Mac OS X,Intel,1,1.6,4.0,11.6
a2124,w823,Lenovo Flex 5  15.6-Inch 2-in-1 Laptop  (Intel Core i7 8 GB RAM 1TB HDD Windows 10) 80XB0004US,775.67,599.0,Lenovo,256.0,Windows 10,Intel,2,2.7,8.0,15.6
a2136,w244,Panasonic Toughbook CF-C2CCAZFCM (12.5 Touchscreen Intel Core i5-4300U vPro 1.9GHz 4GB RAM 500GB 7200rpm Hard Drive Bluetooth 4.0 Windows 7 Pro 64),2388.68,659.94,Panasonic,500.0,Windows 7,Intel,2,1.9,4.0,12.5
a2142,w1068,Dell XPS9350-2008SLV 13.3 Inch Laptop (Intel Core i5 8 GB RAM 128 GB SSD Silver) Microsoft Signature Image,884.11,1245.98,Dell,128.0,Windows 10,Intel,2,2.8,8.0,13.3
a2142,w699,Dell XPS9350-2008SLV 13.3 Inch Laptop (Intel Core i5 8 GB RAM 128 GB SSD Silver) Microsoft Signature Image,884.11,1397.11,Dell,128.0,Windows 10,Intel,2,2.8,8.0,13.3
a2142,w708,Dell XPS9350-2008SLV 13.3 Inch Laptop (Intel Core i5 8 GB RAM 128 GB SSD Silver) Microsoft Signature Image,884.11,1022.49,Dell,128.0,Windows 10,Intel,2,2.8,8.0,13.3
a2142,w738,Dell XPS9350-2008SLV 13.3 Inch Laptop (Intel Core i5 8 GB RAM 128 GB SSD Silver) Microsoft Signature Image,884.11,1549.11,Dell,128.0,Windows 10,Intel,2,2.8,8.0,13.3
a2142,w768,Dell XPS9350-2008SLV 13.3 Inch Laptop (Intel Core i5 8 GB RAM 128 GB SSD Silver) Microsoft Signature Image,884.11,1523.11,Dell,128.0,Windows 10,Intel,2,2.8,8.0,13.3
a2142,w779,Dell XPS9350-2008SLV 13.3 Inch Laptop (Intel Core i5 8 GB RAM 128 GB SSD Silver) Microsoft Signature Image,884.11,569.0,Dell,128.0,Windows 10,Intel,2,2.8,8.0,13.3
a2142,w785,Dell XPS9350-2008SLV 13.3 Inch Laptop (Intel Core i5 8 GB RAM 128 GB SSD Silver) Microsoft Signature Image,884.11,869.0,Dell,128.0,Windows 10,Intel,2,2.8,8.0,13.3
a2142,w977,Dell XPS9350-2008SLV 13.3 Inch Laptop (Intel Core i5 8 GB RAM 128 GB SSD Silver) Microsoft Signature Image,884.11,1489.99,Dell,128.0,Windows 10,Intel,2,2.8,8.0,13.3
a2145,w2265,Dell 4C99R Latitude 5480 Laptop 14 HD Intel Core i5-7300U 8GB DDR4 256GB Solid State Drive Windows 10 Pro,888.95,724.67,Dell,256.0,Windows 10,Intel,2,2.6,8.0,14.0
a2146,w2747,Dell 7DTN9 Latitude E7480 14 Laptop with Intel Core i5-7300U 8GB RAM 128GB SSD Black,1149.11,1189.59,Dell,128.0,Windows 10,Intel,1,2.6,8.0,14.0
a2154,w2599,Lenovo ThinkPad P50 Mobile Workstation Laptop - Windows 10 Pro - Intel i7-6700HQ 8GB RAM 256GB SSD 15.6 FHD IPS (1920x1080) Display NVIDIA Quadro M1000M Fingerprint Reader AC Wi-Fi,1389.0,289.0,Lenovo,256.0,Windows 10,Intel,4,3.5,8.0,15.6
a2154,w2687,Lenovo ThinkPad P50 Mobile Workstation Laptop - Windows 10 Pro - Intel i7-6700HQ 8GB RAM 256GB SSD 15.6 FHD IPS (1920x1080) Display NVIDIA Quadro M1000M Fingerprint Reader AC Wi-Fi,1389.0,2099.14,Lenovo,256.0,Windows 10,Intel,4,3.5,8.0,15.6
a2162,w841,Dell 6TDJT XPS 13 Laptop 13.3 QHD with Touch Intel Core i7-7500U 8GB LPDDR3 256GB Solid State Drive Windows 10 Pro,1497.11,1499.11,Dell,256.0,Windows 10,Intel,2,2.7,8.0,13.3
a2165,w2509,HP X9T85UT#ABA SMART BUY ZBOOK 15 WKSTN,1984.65,2457.91,HP,512.0,Windows 10,Intel,4,2.6,16.0,15.6
a2165,w2529,HP X9T85UT#ABA SMART BUY ZBOOK 15 WKSTN,1984.65,2084.94,HP,512.0,Windows 10,Intel,4,2.6,16.0,15.6
a2170,w4044,MWHMC516LL - APPLE MC516LL A C2D 2.4 4GB 250GB 10.11 Refurbished 13.3 MacBook(R),376.81,169.89,Apple,250.0,Mac OS X,Intel,2,2.4,4.0,13.3
a218,w2888,Lenovo Thinkpad Business-Ready Laptop T560 20FH001QUS (15.6 i5-6200U 2.3GHz 4GB RAM 500GB 7200rpm Backlit Keyboard Webcam Fingerprint Reader Windows 7 Pro Downgradeable Windows 10 Pro),694.95,849.99,Lenovo,500.0,Windows 7,Intel,2,2.3,4.0,15.6
a218,w2950,Lenovo Thinkpad Business-Ready Laptop T560 20FH001QUS (15.6 i5-6200U 2.3GHz 4GB RAM 500GB 7200rpm Backlit Keyboard Webcam Fingerprint Reader Windows 7 Pro Downgradeable Windows 10 Pro),694.95,1352.99,Lenovo,500.0,Windows 7,Intel,2,2.3,4.0,15.6
a2188,w2469,Dell RYJV0 Latitude E5270 12.5 HD Laptop (Intel Core i5-6200U 4GB DDR4 500GB Hard Drive Windows 10 Pro),883.57,559.99,Dell,500.0,Windows 10,Intel,2,2.3,4.0,12.5
a2195,w2453,Lenovo ThinkPad E570 15.6-Inch FHD Laptop (Intel Core i7-6500U 8GB DDR4 500GB HDD Windows 10 Pro) 20H5009MUS,865.34,777.95,Lenovo,500.0,Windows 7,Intel,1,2.5,8.0,15.0
a2195,w4543,Lenovo ThinkPad E570 15.6-Inch FHD Laptop (Intel Core i7-6500U 8GB DDR4 500GB HDD Windows 10 Pro) 20H5009MUS,865.34,688.49,Lenovo,500.0,Windows 7,Intel,1,2.5,8.0,15.0
a22,w1361,Dell i7577-5241BLK-PUS Inspiron LED Display Gaming Laptop - 7th Gen Intel Core i5 GTX 1060 6GB Graphics 8GB Memory 128GB SSD + 1TB HDD 15.6 Matte Black,915.0,949.34,Dell,128.0,Windows 10,Intel,4,3.5,8.0,15.6
a22,w1366,Dell i7577-5241BLK-PUS Inspiron LED Display Gaming Laptop - 7th Gen Intel Core i5 GTX 1060 6GB Graphics 8GB Memory 128GB SSD + 1TB HDD 15.6 Matte Black,915.0,769.7,Dell,128.0,Windows 10,Intel,4,3.5,8.0,15.6
a22,w1370,Dell i7577-5241BLK-PUS Inspiron LED Display Gaming Laptop - 7th Gen Intel Core i5 GTX 1060 6GB Graphics 8GB Memory 128GB SSD + 1TB HDD 15.6 Matte Black,915.0,809.99,Dell,128.0,Windows 10,Intel,4,3.5,8.0,15.6
a22,w2310,Dell i7577-5241BLK-PUS Inspiron LED Display Gaming Laptop - 7th Gen Intel Core i5 GTX 1060 6GB Graphics 8GB Memory 128GB SSD + 1TB HDD 15.6 Matte Black,915.0,939.99,Dell,128.0,Windows 10,Intel,4,3.5,8.0,15.6
a2200,w330,Lenovo ThinkPad L440 20AS002FUS 14-Inch Laptop (Black),1303.69,569.0,Lenovo,500.0,Windows 8,Intel,2,2.5,4.0,14.0
a2200,w84,Lenovo ThinkPad L440 20AS002FUS 14-Inch Laptop (Black),1303.69,1486.0,Lenovo,500.0,Windows 8,Intel,2,2.5,4.0,14.0
a2212,w2956,ASUS VivoBook M580VD-EB76 Select Edition (i7-7700HQ 16GB RAM 512GB NVMe SSD + 1TB HDD NVIDIA GTX 1050 4GB 15.6 Full HD Windows 10) Laptop,1299.0,1377.83,Asus,1000.0,Windows 10,Intel,4,2.8,16.0,15.6
a2213,w2599,Lenovo ThinkPad P71 Mobile Workstation Laptop - Windows 10 Pro - Intel Quad-Core i7-7700HQ 64GB RAM 4TB SSD 17.3 FHD IPS 1920x1080 Display NVIDIA Quadro P3000 6GB GPU DVD±RW SmartCard Reader,4299.18,289.0,Lenovo,4000.0,Windows 10,Intel,4,3.8,64.0,17.3
a2216,w1387,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1392,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,949.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1400,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1412,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,949.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1415,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1419,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1421,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1425,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1426,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1440,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1443,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1459,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1467,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,949.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1480,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,849.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1487,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,899.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1488,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1249.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1493,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,999.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1497,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1099.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1501,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1399.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1510,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1249.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1511,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,949.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1514,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,999.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1519,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,949.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1524,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1299.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1536,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,999.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1540,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1049.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1541,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1049.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1543,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1099.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1544,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1099.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1545,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1099.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1547,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1149.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1548,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1149.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1549,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1149.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1550,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1149.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1553,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1199.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1554,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1199.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1555,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1199.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1557,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1199.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1560,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1249.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1561,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1249.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1562,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1249.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1563,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1249.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1564,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1249.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1567,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1299.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1568,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1299.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1569,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1299.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1570,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1349.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1572,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1399.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1573,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1399.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1575,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1399.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
a2216,w1576,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,799.0,1399.0,Prostar,120.0,Windows 10,Intel,4,2.8,8.0,15.6
