_id,ltable_id,rtable_id,ltable_model,ltable_extended_title,rtable_model,rtable_extended_title
2946,a1838,w3347,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 1tb nvme ssd 14 ips fhd 1920x1080 
2947,a1838,w3349,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 8gb 1tb nvme ssd 14 ips fhd 1920x1080 
2948,a1838,w3350,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 8.1 intel core i7 6600u 8gb 1tb nvme ssd 14 ips fhd 1920x1080 
2949,a1838,w3351,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 8.1 intel core i7 6600u 8gb 1tb nvme ssd 14 ips fhd 1920x1080 
2950,a1838,w3352,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie touch lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 1tb nvme ssd 14 ips fhd 1920x1080 touchscreen 
2951,a1838,w3353,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie touch lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 1tb nvme ssd 14 ips fhd 1920x1080 touchscreen 
2952,a1838,w3355,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 1tb nvme ssd 14 ips fhd 1920x1080 
2953,a1838,w3370,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 1tb ssd 14 ips wqhd 2560x1440 
2954,a1838,w3373,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s touch windows 8.1 intel core i7 6600u 20gb 1tb ssd 14 ips fhd 1920x1080 touchscreen 
2955,a1838,w3374,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 8.1 intel core i7 6600u 12gb 1tb nvme ssd 14 ips fhd 1920x1080 
2956,a1838,w3375,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s windows 8.1 intel core i7 6600u 20gb 1tb ssd 14 ips fhd 1920x1080 
2957,a1838,w3376,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 12gb 1tb nvme ssd 14 ips fhd 1920x1080 
2958,a1838,w3377,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 1tb nvme ssd 14 ips fhd 1920x1080 
2959,a1838,w3378,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 12gb 1tb nvme ssd 14 ips fhd 1920x1080 
2960,a1838,w3379,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s touch windows 10 intel core i7 6600u 20gb 1tb ssd 14 ips fhd 1920x1080 touchscreen 
2961,a1838,w3380,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s windows 8.1 intel core i7 6600u 20gb 1tb ssd 14 ips fhd 1920x1080 
2962,a1838,w3381,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 1tb ssd 14 ips fhd 1920x1080 
2963,a1838,w3382,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie touch lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 1tb nvme ssd 14 ips fhd 1920x1080 touchscreen 
2964,a1838,w3383,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s touch windows 7 intel core i7 6600u 20gb 1tb ssd 14 ips fhd 1920x1080 touchscreen 
2965,a1838,w3384,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s windows 7 intel core i7 6600u 20gb 1tb ssd 14 ips fhd 1920x1080 
2966,a1838,w3386,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 1tb ssd 14 ips fhd 1920x1080 
2967,a1838,w3387,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 1tb nvme ssd 14 ips fhd 1920x1080 
2968,a1838,w3389,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s windows 7 intel core i7 6600u 20gb 1tb ssd 14 ips fhd 1920x1080 
2969,a1838,w3390,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 8.1 intel core i7 6600u 12gb 1tb nvme ssd 14 ips fhd 1920x1080 
2970,a1838,w3401,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 1tb ssd 14 ips wqhd 2560x1440 
2971,a1838,w3409,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 8.1 intel core i7 6600u 20gb 1tb nvme ssd 14 ips fhd 1920x1080 
2972,a1838,w3411,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 20gb 1tb nvme ssd 14 ips fhd 1920x1080 
2973,a1838,w3413,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 1tb nvme ssd 14 ips fhd 1920x1080 
2974,a1838,w3414,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 8.1 intel core i7 6600u 20gb 1tb nvme ssd 14 ips fhd 1920x1080 
2975,a1838,w3415,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 20gb 1tb nvme ssd 14 ips fhd 1920x1080 
2976,a1838,w3416,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 1tb nvme ssd 14 ips fhd 1920x1080 
2977,a1838,w3417,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie touch lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 1tb nvme ssd 14 ips fhd 1920x1080 touchscreen 
2978,a1838,w3438,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,lenovo thinkpad x1 carbon 4 windows 8.1 intel core i7 6600u 2tb nvme ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
2979,a1838,w3450,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 2tb nvme ssd 14 ips fhd 1920x1080 
2980,a1838,w3452,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 2tb nvme ssd 14 ips fhd 1920x1080 
2981,a1838,w3464,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 12gb 2tb nvme ssd 14 ips fhd 1920x1080 
2982,a1838,w3465,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 12gb 2tb nvme ssd 14 ips fhd 1920x1080 
2983,a1838,w3466,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 2tb nvme ssd 14 ips fhd 1920x1080 
2984,a1838,w3467,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 2tb nvme ssd 14 ips fhd 1920x1080 
2985,a1838,w3476,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 2tb nvme ssd 14 ips fhd 1920x1080 
2986,a1838,w3478,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 ,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 2tb nvme ssd 14 ips fhd 1920x1080 
2987,a1839,w63,80mk0011us,lenovo yoga 900 13 13.3 multitouch convertible core i7 6500u 256gb ssd 8gb 80mk0011us windows 10,80mk002cus,lenovo yoga 900 core i7 6500u 13.3 qhd touch 8gb 256gb ssd ac win10 80mk002cus windows
2988,a1840,w2289,hp,premium 2018 hp 15.6 amd equad core 2 7110 apu 1.8ghz 8gb ddr3 128gb ssd amd radeon r2 hd super windows 10 ,,premium hp 15.6 quad core amd e2 7110 apu 1.8ghz 4gb 500gb hdd amd radeon r2 hd super windows 10 
2989,a1845,w3433,x1 yoga,td lenovo thinkpad x1 yoga 2nd gen intel core i7 7600u 16gb 512gb ssd 14 wqhd touchscreen 2 1 windows 10 tech deals,20jf000mus,lenovo thinkpad x1 yoga 14 wqhd touchscreen i7 7600u 16gb 512gb ssd w10p 20jf000mus windows 
2990,a1845,w505,x1 yoga,td lenovo thinkpad x1 yoga 2nd gen intel core i7 7600u 16gb 512gb ssd 14 wqhd touchscreen 2 1 windows 10 tech deals,,oled lenovo thinkpad x1 yoga multimode windows 10 intel i7 7600u 512gb ssd 16gb 14 wqhd oled 2560x1440 touchscreen w pen input 
2991,a1845,w512,x1 yoga,td lenovo thinkpad x1 yoga 2nd gen intel core i7 7600u 16gb 512gb ssd 14 wqhd touchscreen 2 1 windows 10 tech deals,,oled lenovo thinkpad x1 yoga multimode windows 10 intel i7 7600u 512gb ssd 16gb 14 wqhd oled 2560x1440 touchscreen w pen input 
2992,a185,w685,t8tjg,2018 hp 15.6 hd 1366 x 768 pc intel 8th gen core i5 8250u quad core 12gb ddr4 2tb hdd rw windows 10 marine t8tjg,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
2993,a1851,w2601,ge63vr,cuk msi ge63vr raider intel i7 7700hq 32gb 512gb nvme ssd 1tb hdd 15.6 full hd ips 120hz 3ms 94% ntsc nvidia gtx 1070 8gb windows 10 powerful upgrade king,ge63vr,msi ge63vr raider 075 15.6 i7 7700hq 16gb 1tb 128gb gtx1070 win10 ge63vr windows
2994,a1854,w2731,20jy0004us,lenovo 20jy0004us thinkpad p51s 20jy core i7 6500u 2.5 ghz win 7 includes win 10 license 16 gb 512 gb ssd tcg opal encryption 2 nvme 15.6 ips 1920 x 1080 unknown,20jy0004us,lenovo thinkpad p51s 15.6 core i7 6500u 16 gb 512 gb ssd 20jy0004us windows
2995,a1854,w2739,20jy0004us,lenovo 20jy0004us thinkpad p51s 20jy core i7 6500u 2.5 ghz win 7 includes win 10 license 16 gb 512 gb ssd tcg opal encryption 2 nvme 15.6 ips 1920 x 1080 unknown,20jy0009us,topseller thinkpad p51s i7 6500u 2.5g 8gb 500gb sata 15.6in lenovo 20jy0009us windows
2996,a1854,w283,20jy0004us,lenovo 20jy0004us thinkpad p51s 20jy core i7 6500u 2.5 ghz win 7 includes win 10 license 16 gb 512 gb ssd tcg opal encryption 2 nvme 15.6 ips 1920 x 1080 unknown,20hu0004us,lenovo thinkpad yoga 11e 11.6 celeron n3450 8 gb 128 gb ssd 20hu0004us microsoft windows windows 10 
2997,a1854,w2939,20jy0004us,lenovo 20jy0004us thinkpad p51s 20jy core i7 6500u 2.5 ghz win 7 includes win 10 license 16 gb 512 gb ssd tcg opal encryption 2 nvme 15.6 ips 1920 x 1080 unknown,20jy0006us,lenovo thinkpad p51s 15.6 core i7 6500u 8 gb 256 gb ssd 20jy0006us windows
2998,a1854,w2995,20jy0004us,lenovo 20jy0004us thinkpad p51s 20jy core i7 6500u 2.5 ghz win 7 includes win 10 license 16 gb 512 gb ssd tcg opal encryption 2 nvme 15.6 ips 1920 x 1080 unknown,20jy0005us,lenovo thinkpad p51s 15.6 core i7 6500u 16 gb 256 gb ssd 20jy0005us windows
2999,a1854,w2998,20jy0004us,lenovo 20jy0004us thinkpad p51s 20jy core i7 6500u 2.5 ghz win 7 includes win 10 license 16 gb 512 gb ssd tcg opal encryption 2 nvme 15.6 ips 1920 x 1080 unknown,20jy000bus,lenovo thinkpad p51s 15.6 core i7 6500u 16 gb 512 gb ssd 20jy000bus windows
3000,a1854,w3103,20jy0004us,lenovo 20jy0004us thinkpad p51s 20jy core i7 6500u 2.5 ghz win 7 includes win 10 license 16 gb 512 gb ssd tcg opal encryption 2 nvme 15.6 ips 1920 x 1080 unknown,20jy0007us,lenovo thinkpad p51s 15.6 core i7 6500u 16 gb 256 gb ssd 20jy0007us windows
3001,a1855,w2137,n4951,dell n4951 latitude 14 hd rugged intel core i5 6300u 4gb ddr4 500gb windows 10 ,lati3580xn8kf,dell latitude 3580 15.6 hd intel core i3 7100u 4gb ddr4 500gb windows 10 lati3580xn8kf
3002,a1855,w2237,n4951,dell n4951 latitude 14 hd rugged intel core i5 6300u 4gb ddr4 500gb windows 10 ,lati3480f7ypc,dell latitude 3480 14 hd intel core i3 6006u 4gb ddr4 500gb windows 10 lati3480f7ypc
3003,a1855,w2469,n4951,dell n4951 latitude 14 hd rugged intel core i5 6300u 4gb ddr4 500gb windows 10 ,lati34802jvjk,dell latitude 3480 14 hd intel core i3 7100u 4gb ddr4 500gb windows 10 lati34802jvjk
3004,a1855,w2472,n4951,dell n4951 latitude 14 hd rugged intel core i5 6300u 4gb ddr4 500gb windows 10 ,lati3480xpmm1,dell latitude 3480 14 hd intel core i5 7200u 8gb ddr4 500gb windows 10 lati3480xpmm1
3005,a1861,w2993,v1h03ut#aba,hp elitebook 820 g3 v1h03ut#aba 12.5 fhd intel core i7 6600u 2.6 ghz 8gb ddr4 256gb ssd windows 7 10 64 professional,v1h24ut#aba,hp elitebook 840 g3 14 core i7 6600u 8 gb 256 gb ssd v1h24ut#aba windows
3006,a1861,w921,v1h03ut#aba,hp elitebook 820 g3 v1h03ut#aba 12.5 fhd intel core i7 6600u 2.6 ghz 8gb ddr4 256gb ssd windows 7 10 64 professional,v1h65ut#aba,hp zbook 15u g3 15.6 core i7 6500u 16 gb 512 gb ssd v1h65ut#aba windows 10 
3007,a1863,w685,t8tjg,cuk hp pavilion 15 power 15.6 uhd 4k intel skylake i7 7700hq 32gb 256gb nvme ssd 1tb nvidia gtx 1050 4gb best hd windows 10 upgrade king t8tjg x64 bit,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
3008,a1865,w685,t8tjg,samsung 7 spin 15.6” 2 1 2tb ssd 32gb extreme fast intel 7th gen core i7 boost 3.50ghz32 gb ram2 tb ssd 15.6” touchscreen win 10 pc np740u5m t8tjg windows,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
3009,a1867,w987,dell inspiron i7359,dell inspiron 13 7000 series 13.3 full hd touchscreen intel core i7 6500u 256gb ssd 8gb windows 10 i7359,,refurbished dell inspiron 7000 13.3 fhd touchscreen intel core i7 8gb 256gb ssd windows 10 microsoft
3010,a1869,w2322,dell,2018 dell inspiron 15 7577 15.6 uhd 3840x2160 intel quad core i7 7700hq 2.8ghz 16gb 256gb ssd 1tb hdd nvidia gtx 1060 6gb max q windows 10 dell,dell,refurbished dell e7240 256gb solid state 16gb core i7 2.1ghz windows 10 grade b 
3011,a1869,w2701,dell,2018 dell inspiron 15 7577 15.6 uhd 3840x2160 intel quad core i7 7700hq 2.8ghz 16gb 256gb ssd 1tb hdd nvidia gtx 1060 6gb max q windows 10 dell,dell,refurbished dell latitude e5440 intel core i5 1.9ghz 8gb 320gb rom windows 10 
3012,a1869,w4377,dell,2018 dell inspiron 15 7577 15.6 uhd 3840x2160 intel quad core i7 7700hq 2.8ghz 16gb 256gb ssd 1tb hdd nvidia gtx 1060 6gb max q windows 10 dell,dell,refurbished dell latitude e6410 w7 14.1 intel i5 520m dual core 2.4ghz 4gb 160gb dvdâ±rw intel microsoft windows
3013,a1870,w1352,,dell inspiron 7000 15.6 full hd pc intel core i7 6700hq quad core nvidia geforce gtx 960m 4gb ddr5 16gb 1tb hdd 8gb ssd windows 10 ,i7559 7514gry,dell 15.6 4k hd touch intel core i7 6700hq nvidia geforce gtx 960m 4gb ddr5 graphic 16gb ddr3l 1tb hd 128gb ssd windows 10 i7559 7514gry 
3014,a1870,w1367,,dell inspiron 7000 15.6 full hd pc intel core i7 6700hq quad core nvidia geforce gtx 960m 4gb ddr5 16gb 1tb hdd 8gb ssd windows 10 ,i7559 3763blk,dell inspiron 15.6 fhd intel core i7 6700hq 3.5 ghz nvidia geforce gtx 960m 4gb gddr5 graphic 16gb ddr3 hd 1tb hd i7559 3763blk windows 10
3015,a1870,w765,,dell inspiron 7000 15.6 full hd pc intel core i7 6700hq quad core nvidia geforce gtx 960m 4gb ddr5 16gb 1tb hdd 8gb ssd windows 10 ,i7559 7514gry,dell 15.6 4k hd touch intel core i7 6700hq nvidia geforce gtx 960m 4gb ddr5 graphic 16gb ddr3l 1tb hd 128gb ssd windows 10 i7559 7514gry 
3016,a1879,w2993,v1h18ut#aba,hp elitebook 850 g3 pc v1h18ut#aba intel i5 6200u 8gb 256gb ssd 15.6 fhd win10 pro64 windows 7 professional,v1h24ut#aba,hp elitebook 840 g3 14 core i7 6600u 8 gb 256 gb ssd v1h24ut#aba windows
3017,a1879,w921,v1h18ut#aba,hp elitebook 850 g3 pc v1h18ut#aba intel i5 6200u 8gb 256gb ssd 15.6 fhd win10 pro64 windows 7 professional,v1h65ut#aba,hp zbook 15u g3 15.6 core i7 6500u 16 gb 512 gb ssd v1h65ut#aba windows 10 
3018,a1883,w2140,x9v54ut#aba,hp zbook 15 g3 15.6 windows intel core i7 2.6 ghz 16 gb 512 gb ssd space x9v54ut#aba 10 edition,x9v65ut#aba,hp stream 11 g3 11.6 celeron n3060 4 gb 64 gb ssd x9v65ut#aba windows 10
3019,a1883,w2737,x9v54ut#aba,hp zbook 15 g3 15.6 windows intel core i7 2.6 ghz 16 gb 512 gb ssd space x9v54ut#aba 10 edition,x9v53ut#aba,hp zbook 15 g3 15.6 core i7 6700hq 8 gb 500 gb hdd x9v53ut#aba windows
3020,a1883,w654,x9v54ut#aba,hp zbook 15 g3 15.6 windows intel core i7 2.6 ghz 16 gb 512 gb ssd space x9v54ut#aba 10 edition,x9v54ut#aba,hp zbook 15 g3 15.6 core i7 6700hq 16 gb 512 gb ssd x9v54ut#aba windows 10
3021,a1883,w773,x9v54ut#aba,hp zbook 15 g3 15.6 windows intel core i7 2.6 ghz 16 gb 512 gb ssd space x9v54ut#aba 10 edition,x9v50ut#aba,hp zbook 17 g3 17.3 core i7 6700hq 16 gb 512 gb ssd x9v50ut#aba windows 10
3022,a1883,w791,x9v54ut#aba,hp zbook 15 g3 15.6 windows intel core i7 2.6 ghz 16 gb 512 gb ssd space x9v54ut#aba 10 edition,x9v21ut#aba,hp x2 210 g2 10.1 atom x5 z8350 4 gb 128 gb ssd x9v21ut#aba windows
3023,a1883,w880,x9v54ut#aba,hp zbook 15 g3 15.6 windows intel core i7 2.6 ghz 16 gb 512 gb ssd space x9v54ut#aba 10 edition,x9v19ut#aba,hp x2 210 g2 10.1 atom x5 z8350 2 gb 32 gb ssd x9v19ut#aba windows
3024,a1883,w917,x9v54ut#aba,hp zbook 15 g3 15.6 windows intel core i7 2.6 ghz 16 gb 512 gb ssd space x9v54ut#aba 10 edition,x9v20ut#aba,hp x2 210 g2 10.1 atom x5 z8350 4 gb 64 gb ssd x9v20ut#aba windows
3025,a1887,w1062,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp 15 02332 fhd me6,hp pavilion 15t power touch intel i7 quad core nvidia geforce 1050 32gb 2tb hdd 1tb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp 15 02332 fhd me6 microsoft windows
3026,a1887,w1429,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen intel i7 quad core 32gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
3027,a1887,w1448,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 32gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
3028,a1887,w1455,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 16gb 240gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
3029,a1887,w1509,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
3030,a1887,w1558,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 2tb hdd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
3031,a1887,w1559,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
3032,a1887,w1578,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
3033,a1887,w1610,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
3034,a1887,w1614,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 32gb nvidia geforce 960m 2tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
3035,a1887,w1630,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 32gb nvidia geforce 960m 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
3036,a1887,w794,hp pavilion 15t power acid green nb,hp pavilion 15t power intel i7 quad core 32gb nvidia geforce 1050 2tb hdd 512gb ssd 15.6 full hd 1920 x 1080 touch win 10 acid green hp acid nb windows,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 8gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
